Ticket Number,Date Created,Subject,Priority,Department,Help Topic,Source,Current Status,Last Updated,SLA Due Date,Due Date,Closed Date,Overdue,Answered,Agent Assigned
503870,10/19/2020 18:54,[CCS Helpdesk] Whitelist,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Closed,10/22/2020 15:55,10/22/2020 18:54,,10/22/2020 15:55,No,Yes,Khrystal
407140,10/20/2020 0:45,[CCS Helpdesk] Whitelist,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Closed,10/20/2020 14:55,10/23/2020 0:45,,10/20/2020 14:55,No,Yes,Khrystal
670800,10/23/2020 1:10,[CCS Helpdesk] Update issues,Normal,CCS Support,CCS Main,Email,Closed,10/29/2020 15:16,10/26/2020 1:10,,10/29/2020 15:16,No,Yes,Khrystal
621403,10/28/2020 12:27,[CCS Helpdesk] Printing issue,Normal,CCS Support,CCS Main,Email,Closed,10/28/2020 12:28,10/31/2020 12:27,,10/28/2020 12:28,No,Yes,Khrystal
184635,11/2/2020 12:40,[CCS Helpdesk] Laptop,Normal,CCS Support,CCS Main,Email,Closed,11/3/2020 12:58,11/5/2020 12:40,,11/3/2020 12:58,No,Yes,Khrystal
416444,4/19/2021 1:25,Whitelist,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Closed,4/19/2021 12:33,4/22/2021 1:25,,4/19/2021 12:33,No,Yes,Jamie
730336,5/4/2021 0:45,whitelist,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Resolved,5/4/2021 12:43,5/7/2021 0:45,,5/4/2021 12:43,No,Yes,Jamie
341585,8/12/2021 18:35,Whitelist,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Closed,8/13/2021 14:42,8/15/2021 18:35,,8/13/2021 14:42,No,Yes,Jamie
403800,8/13/2021 13:20,Internet,Normal,CCS Support,CCS Main,Email,Closed,8/13/2021 16:44,8/16/2021 13:20,,8/13/2021 16:44,No,Yes,Jamie
571130,8/16/2021 19:33,Chromebook Charger,Normal,Chromebook,Chromebook,Email,Closed,8/17/2021 17:32,8/23/2021 19:33,,8/17/2021 17:32,No,No,Sherry
156214,10/13/2021 12:40,Whitelist,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Closed,10/13/2021 13:21,10/16/2021 12:40,,10/13/2021 13:21,No,Yes,Jamie
417651,1/1/2022 22:45,Login,Normal,CCS Support,CCS Main,Email,Closed,1/3/2022 14:37,1/4/2022 22:45,,1/3/2022 14:37,No,Yes,Sherry
218907,3/17/2022 15:10,Problem,Normal,CCS Support,CCS Main,Email,Closed,3/17/2022 18:50,3/20/2022 15:10,,3/17/2022 18:50,No,Yes,Khrystal
664753,5/4/2022 19:10,Whitelist,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Closed,5/5/2022 12:11,5/7/2022 19:10,,5/5/2022 12:11,No,Yes,Khrystal
182385,9/12/2022 16:03,Whitelist,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Closed,9/12/2022 18:52,9/15/2022 16:03,,9/12/2022 18:52,No,Yes,Khrystal
601326,9/18/2022 17:55,Whitelist,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Closed,9/19/2022 13:43,9/21/2022 17:55,,9/19/2022 13:43,No,Yes,Khrystal
623535,9/22/2022 0:40,Whitelist,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Closed,9/23/2022 18:06,9/25/2022 0:40,,9/23/2022 18:06,No,Yes,Khrystal
151830,2/24/2020 13:15,[CCS Helpdesk] Phone and Renweb,Normal,CCS Support,CCS Main,Email,Closed,2/24/2020 19:59,2/27/2020 13:15,,2/24/2020 19:59,No,Yes,Khrystal
913660,2/27/2020 19:10,[CCS Helpdesk] senior Grayson Franco having log in trouble,Normal,CCS Support,CCS Main,Email,Resolved,2/27/2020 20:03,3/1/2020 19:10,,2/27/2020 20:03,No,Yes,Jamie
144649,3/19/2020 16:50,[CCS Helpdesk] cell phone data base,Normal,CCS Support,CCS Main,Email,Closed,3/19/2020 17:02,3/22/2020 16:50,,3/19/2020 17:02,No,No,Sherry
348981,10/27/2020 12:35,[CCS Helpdesk] student missing a chromebook,Normal,Chromebook,Chromebook,Email,Closed,10/27/2020 14:11,11/3/2020 12:35,,10/27/2020 14:11,No,Yes,Khrystal
114436,1/12/2021 20:25,[CCS Helpdesk] Aidan Ezzell - college website access,Normal,CCS Support,CCS Main,Email,Closed,1/13/2021 12:57,1/15/2021 20:25,,1/13/2021 12:57,No,No,Sherry
776272,3/14/2021 13:30,[CCS Helpdesk] Fwd: 2021 AP Digital Audio Capture (DAC) App Now Available,Normal,Chromebook,Chromebook,Email,Closed,3/16/2021 12:04,3/21/2021 13:30,,3/16/2021 12:04,No,No,Sherry
926402,4/19/2021 16:35,[CCS Helpdesk] Carey Haan requestin tech help in Cafeteria.,Normal,CCS Support,CCS Main,Email,Closed,4/20/2021 15:57,4/22/2021 16:35,,4/20/2021 15:57,No,Yes,Jamie
726167,5/24/2021 12:24,[CCS Helpdesk] printer issues,Normal,CCS Support,CCS Main,Email,Closed,5/24/2021 13:36,5/27/2021 12:24,,5/24/2021 13:36,No,Yes,Sherry
507051,7/28/2021 13:05,[CCS Helpdesk] Help needed,Normal,CCS Support,CCS Main,Email,Closed,7/28/2021 13:18,7/31/2021 13:05,,7/28/2021 13:18,No,Yes,Sherry
760543,8/2/2021 14:15,[CCS Helpdesk] Help needed,Normal,CCS Support,CCS Main,Email,Resolved,8/2/2021 15:23,8/5/2021 14:15,,8/2/2021 15:23,No,Yes,Jamie
450524,8/3/2021 13:45,[CCS Helpdesk] Senior Bootcamper - needs loaner computer,Normal,CCS Support,CCS Main,Email,Closed,8/3/2021 16:27,8/6/2021 13:45,,8/3/2021 16:27,No,Yes,Jamie
671870,8/19/2021 18:30,[CCS Helpdesk] Fwd: computer trouble,Normal,CCS Support,CCS Main,Email,Closed,8/20/2021 12:17,8/22/2021 18:30,,8/20/2021 12:17,No,Yes,Khrystal
317304,3/29/2022 15:35,[CCS Helpdesk] reducing files,Normal,CCS Support,CCS Main,Email,Closed,7/14/2022 19:02,4/1/2022 15:35,,7/14/2022 19:02,No,No,Sherry
365962,6/13/2022 16:40,Fwd: Transaction Receipt from Sevenstar Academy LLC for $560.00 (USD),Normal,CCS Support,CCS Main,Email,Closed,6/15/2022 17:00,6/16/2022 16:40,,6/15/2022 17:00,No,Yes,Sherry
481142,7/5/2022 16:55,Chromebooks for Seniors,Normal,CCS Support,CCS Main,Email,Closed,7/13/2022 17:09,7/12/2022 16:55,,7/13/2022 17:09,No,No,Sherry
550381,7/21/2022 23:30,Computer not charging,Normal,CCS Support,CCS Main,Email,Closed,7/25/2022 13:44,7/24/2022 23:30,,7/25/2022 13:44,No,Yes,Khrystal
107421,8/4/2022 13:40,senior needs assistance,Normal,CCS Support,CCS Main,Email,Closed,8/4/2022 14:18,8/7/2022 13:40,,8/4/2022 14:18,No,No,Sherry
664513,8/8/2022 13:50,Help needed at Senior bootcamp S103,Normal,Chromebook,Chromebook,Email,Closed,8/8/2022 15:35,8/15/2022 13:50,,8/8/2022 15:35,No,No,Jennifer
478516,8/17/2022 17:10,Fwd: Tracking: Documents are placed on hold,Normal,CCS Support,CCS Main,Email,Closed,8/17/2022 19:16,8/20/2022 17:10,,8/17/2022 19:16,No,No,Sherry
533728,8/23/2022 16:05,Printer issue,Normal,CCS Support,CCS Main,Email,Resolved,8/23/2022 18:43,8/26/2022 16:05,,8/23/2022 18:43,No,Yes,jamie IT
269545,9/13/2022 20:25,Fwd: CCS Email Filters,Normal,CCS Support,CCS Main,Email,Closed,9/14/2022 15:04,9/16/2022 20:25,,9/14/2022 15:04,No,No,Sherry
827547,9/19/2022 19:25,Nathan Dasari,Normal,CCS Support,CCS Main,Email,Closed,9/20/2022 16:14,9/22/2022 19:25,,9/20/2022 16:14,No,No,Sherry
852366,3/10/2020 13:05,Damaged Chromebook - Lenovo N22,Normal,Chromebook,Chromebook,Other,Closed,3/10/2020 14:52,3/13/2020 13:05,,3/10/2020 14:52,No,Yes,Jennifer
220967,3/16/2020 18:10,[CCS Helpdesk] google classroom,Normal,CCS Support,CCS Main,Email,Closed,3/23/2020 14:35,3/19/2020 18:10,,3/23/2020 14:35,No,Yes,Jamie
655875,1/13/2021 13:25,[CCS Helpdesk] video,Normal,CCS Support,CCS Main,Email,Closed,1/13/2021 14:21,1/16/2021 13:25,,1/13/2021 14:21,No,Yes,Khrystal
632176,1/21/2021 12:40,[CCS Helpdesk] white list,Normal,CCS Support,CCS Main,Email,Closed,1/21/2021 13:07,1/24/2021 12:40,,1/21/2021 13:07,No,Yes,Khrystal
854627,2/1/2021 2:40,[CCS Helpdesk] white list,Normal,CCS Support,CCS Main,Email,Resolved,2/1/2021 14:07,2/4/2021 2:40,,2/1/2021 14:07,No,Yes,Jamie
261955,2/23/2021 15:03,[CCS Helpdesk] video,Normal,CCS Support,CCS Main,Email,Resolved,2/23/2021 15:07,2/26/2021 15:03,,2/23/2021 15:07,No,Yes,Jamie
529785,2/25/2021 14:23,[CCS Helpdesk] white list??,Normal,CCS Support,CCS Main,Email,Resolved,2/25/2021 15:01,2/28/2021 14:23,,2/25/2021 15:01,No,Yes,Jamie
989652,2/25/2021 14:56,[CCS Helpdesk] list,Normal,CCS Support,CCS Main,Email,Resolved,2/25/2021 19:50,2/28/2021 14:56,,2/25/2021 15:32,No,No,Jamie
513167,3/3/2021 13:08,[CCS Helpdesk] tv room 106,Normal,CCS Support,CCS Main,Email,Closed,3/3/2021 20:20,3/6/2021 13:08,,3/3/2021 20:20,No,Yes,
531752,3/3/2021 15:00,[CCS Helpdesk] approval?,Normal,CCS Support,CCS Main,Email,Resolved,3/3/2021 15:38,3/6/2021 15:00,,3/3/2021 15:38,No,Yes,Jamie
688487,3/15/2021 13:05,[CCS Helpdesk] Fwd: Computer Issues,Normal,CCS Support,CCS Main,Email,Closed,3/15/2021 13:50,3/18/2021 13:05,,3/15/2021 13:50,No,No,Sherry
664531,3/15/2021 19:35,[CCS Helpdesk] approved??,Normal,CCS Support,CCS Main,Email,Resolved,3/16/2021 13:14,3/18/2021 19:35,,3/16/2021 13:14,No,Yes,Jamie
874082,3/22/2021 13:35,[CCS Helpdesk] approve??,Normal,CCS Support,CCS Main,Email,Resolved,3/23/2021 12:05,3/25/2021 13:35,,3/23/2021 12:05,No,Yes,Jamie
140516,3/24/2021 17:10,[CCS Helpdesk] approval?,Normal,CCS Support,CCS Main,Email,Closed,3/25/2021 12:34,3/27/2021 17:10,,3/25/2021 12:34,No,Yes,
813387,3/26/2021 15:01,[CCS Helpdesk] chrome,Normal,Chromebook,Chromebook,Email,Closed,3/29/2021 13:57,4/2/2021 15:01,,3/29/2021 13:57,No,Yes,Jamie
677491,3/30/2021 11:52,[CCS Helpdesk] movie,Normal,CCS Support,CCS Main,Email,Closed,3/30/2021 12:32,4/2/2021 11:52,,3/30/2021 12:32,No,Yes,
942512,3/30/2021 15:38,[CCS Helpdesk] IT support needed.,Normal,Chromebook,Chromebook,Email,Closed,4/1/2021 14:24,4/6/2021 15:38,,4/1/2021 14:24,No,Yes,Jamie
268996,3/31/2021 19:00,[CCS Helpdesk] white list,Normal,CCS Support,CCS Main,Email,Resolved,4/1/2021 12:38,4/3/2021 19:00,,4/1/2021 12:38,No,Yes,Jamie
272594,4/1/2021 13:25,[CCS Helpdesk] help,Normal,Chromebook,Chromebook,Email,Closed,4/1/2021 14:23,4/8/2021 13:25,,4/1/2021 14:23,No,Yes,Jamie
754708,4/12/2021 1:30,[CCS Helpdesk] https://www.youtube.com/watch?v=CHqhrEZPaQI,Normal,CCS Support,CCS Main,Email,Closed,4/12/2021 11:56,4/15/2021 1:30,,4/12/2021 11:56,No,Yes,
486339,4/13/2021 18:55,[CCS Helpdesk] approval?,Normal,CCS Support,CCS Main,Email,Resolved,4/14/2021 12:28,4/16/2021 18:55,,4/14/2021 12:28,No,Yes,Jamie
833812,4/14/2021 14:35,[CCS Helpdesk] test,Normal,CCS Support,CCS Main,Email,Closed,4/15/2021 12:18,4/17/2021 14:35,,4/15/2021 12:18,No,Yes,
463490,4/14/2021 15:38,[CCS Helpdesk] approved??,Normal,CCS Support,CCS Main,Email,Resolved,4/14/2021 16:08,4/17/2021 15:38,,4/14/2021 16:08,No,Yes,Jamie
333607,4/15/2021 15:40,[CCS Helpdesk] printing,Normal,CCS Support,CCS Main,Email,Closed,4/19/2021 15:26,4/18/2021 15:40,,4/19/2021 15:26,No,Yes,Jamie
876464,4/26/2021 19:25,[CCS Helpdesk] video approval?,Normal,CCS Support,CCS Main,Email,Closed,4/27/2021 12:04,4/29/2021 19:25,,4/27/2021 12:04,No,Yes,
255724,4/27/2021 17:10,[CCS Helpdesk] meet,Normal,CCS Support,CCS Main,Email,Closed,4/27/2021 20:13,4/30/2021 17:10,,4/27/2021 20:13,No,No,Sherry
252075,5/5/2021 11:35,[CCS Helpdesk] Urgent help please.,Normal,CCS Support,CCS Main,Email,Closed,5/5/2021 13:05,5/8/2021 11:35,,5/5/2021 13:05,No,Yes,
150794,5/10/2021 15:35,[CCS Helpdesk] approval??,Normal,CCS Support,CCS Main,Email,Resolved,5/10/2021 17:01,5/13/2021 15:35,,5/10/2021 17:01,No,Yes,Jamie
276340,5/11/2021 15:35,[CCS Helpdesk] https://www.youtube.com/watch?v=vNs_u_S8pmw,Normal,CCS Support,CCS Main,Email,Closed,5/11/2021 17:37,5/14/2021 15:35,,5/11/2021 17:37,No,Yes,
669398,5/11/2021 17:34,[CCS Helpdesk] approved?,Normal,CCS Support,CCS Main,Email,Closed,5/11/2021 17:39,5/14/2021 17:34,,5/11/2021 17:39,No,Yes,
319024,5/17/2021 14:56,[CCS Helpdesk] https://www.youtube.com/watch?v=N1jyR2Ib0Ec,Normal,CCS Support,CCS Main,Email,Closed,5/17/2021 15:02,5/20/2021 14:56,,5/17/2021 15:02,No,Yes,Jamie
339223,5/17/2021 14:56,[CCS Helpdesk] https://www.youtube.com/watch?v=12vTnXekJu8,Normal,CCS Support,CCS Main,Email,Resolved,5/17/2021 15:03,5/20/2021 14:56,,5/17/2021 15:03,No,Yes,Jamie
708118,5/17/2021 14:56,[CCS Helpdesk] approve,Normal,CCS Support,CCS Main,Email,Closed,5/17/2021 15:06,5/20/2021 14:56,,5/17/2021 15:06,No,Yes,Jamie
731497,5/17/2021 15:10,[CCS Helpdesk] https://www.youtube.com/watch?v=MQ9IzcG23Mc,Normal,CCS Support,CCS Main,Email,Closed,5/17/2021 15:51,5/20/2021 15:10,,5/17/2021 15:51,No,Yes,
916248,5/17/2021 15:20,[CCS Helpdesk] https://www.youtube.com/watch?v=ENlo5JOwL2Q,Normal,CCS Support,CCS Main,Email,Closed,5/17/2021 15:53,5/20/2021 15:20,,5/17/2021 15:53,No,Yes,
639382,5/18/2021 15:45,[CCS Helpdesk] https://www.youtube.com/watch?v=rBlB_GVjJsU,Normal,CCS Support,CCS Main,Email,Resolved,5/18/2021 17:27,5/21/2021 15:45,,5/18/2021 17:27,No,Yes,Jamie
282479,5/27/2021 18:15,[CCS Helpdesk] wifi,Normal,CCS Support,CCS Main,Email,Closed,5/27/2021 18:21,5/30/2021 18:15,,5/27/2021 18:21,No,Yes,Khrystal
925469,8/25/2021 11:45,[CCS Helpdesk] password,Normal,CCS Support,CCS Main,Email,Closed,8/25/2021 15:28,8/28/2021 11:45,,8/25/2021 15:28,No,Yes,Sherry
790580,9/2/2021 11:10,[CCS Helpdesk] computer,Normal,CCS Support,CCS Main,Email,Closed,10/22/2021 17:44,9/5/2021 11:10,,10/22/2021 17:44,No,Yes,Jamie
369705,9/3/2021 13:55,[CCS Helpdesk] computer,Normal,CCS Support,CCS Main,Email,Closed,9/3/2021 17:33,9/6/2021 13:55,,9/3/2021 17:33,No,Yes,Khrystal
742028,11/3/2021 17:05,[CCS Helpdesk] printer,Normal,CCS Support,CCS Main,Email,Closed,11/8/2021 15:34,11/6/2021 17:05,,11/8/2021 15:34,No,Yes,Khrystal
424575,11/5/2021 13:35,[CCS Helpdesk] Emails,Normal,CCS Support,CCS Main,Email,Closed,11/8/2021 19:43,11/8/2021 13:35,,11/8/2021 19:43,No,Yes,Khrystal
892380,12/8/2021 15:15,help,Normal,CCS Support,CCS Main,Email,Closed,12/13/2021 15:54,12/11/2021 15:15,,12/13/2021 15:54,No,Yes,Sherry
823260,1/3/2022 13:02,[CCS Helpdesk] Re: Google,Normal,CCS Support,CCS Main,Email,Closed,1/3/2022 14:36,1/6/2022 13:02,,1/3/2022 14:36,No,No,Sherry
821083,2/18/2022 13:05,[CCS Helpdesk] approval,Normal,CCS Support,CCS Main,Email,Closed,2/18/2022 14:01,2/21/2022 13:05,,2/18/2022 14:01,No,Yes,Khrystal
472182,3/18/2020 15:35,[CCS Helpdesk] Sarah McNeilly’s Chromebook,Normal,Chromebook,Chromebook,Email,Closed,3/20/2020 14:47,3/25/2020 15:35,,3/20/2020 14:47,No,No,Sherry
853792,3/18/2020 18:55,please add my cell number,Normal,CBC Support,CBC Main,Email,Closed,3/19/2020 14:11,3/21/2020 18:55,,3/19/2020 14:11,No,No,Sherry
822915,5/6/2020 10:55,VPN,Normal,CBC Support,CBC Main,Email,Closed,5/12/2020 16:01,5/9/2020 10:55,,5/12/2020 16:01,No,Yes,Sherry
378841,3/18/2020 18:55,My Cell number,Normal,CBC Support,CBC Main,Email,Closed,3/19/2020 14:12,3/21/2020 18:55,,3/19/2020 14:12,No,No,Sherry
431933,3/18/2020 19:15,[CCS Helpdesk] Caller ID - CCS,Normal,CCS Support,CCS Main,Email,Closed,3/19/2020 14:12,3/21/2020 19:15,,3/19/2020 14:12,No,No,Sherry
914504,8/14/2020 14:55,[CCS Helpdesk] Rights for Google Sites,Normal,Chromebook,Chromebook,Email,Closed,8/16/2020 13:18,8/21/2020 14:55,,8/16/2020 13:18,No,Yes,Khrystal
760791,11/9/2020 20:35,[CCS Helpdesk] Adding Michele's email address to our printer for - scan to email function,Normal,CCS Support,CCS Main,Email,Closed,11/12/2020 14:20,11/12/2020 20:35,,11/12/2020 14:20,No,No,Sherry
796077,11/11/2020 20:15,[CCS Helpdesk] Telephone connection and phone,Normal,CCS Support,CCS Main,Email,Closed,11/11/2020 21:23,11/14/2020 20:15,,11/11/2020 21:23,No,Yes,Sherry
351498,12/3/2020 16:25,[CCS Helpdesk] Lois Thompson - New Employee,Normal,CCS Support,CCS Main,Email,Closed,12/4/2020 13:16,12/6/2020 16:25,,12/4/2020 13:16,No,No,Sherry
418973,1/4/2021 18:27,[CCS Helpdesk] Re: New Printer Contact / Carolina Office Systems,Normal,CCS Support,CCS Main,Email,Closed,1/4/2021 18:28,1/7/2021 18:27,,1/4/2021 18:28,No,Yes,Khrystal
904273,3/18/2020 19:15,Cell phone number,Normal,CBC Support,CBC Main,Email,Closed,3/19/2020 14:12,3/21/2020 19:15,,3/19/2020 14:12,No,No,Sherry
693061,3/18/2020 19:25,[CCS Helpdesk] Unable to upload photos,Normal,Chromebook,Chromebook,Email,Closed,3/19/2020 17:14,3/25/2020 19:25,,3/19/2020 17:14,No,Yes,Jennifer
526421,5/27/2020 13:53,Slow/Shuts Off - Asus C214MA,Normal,Chromebook,Chromebook,Other,Closed,5/27/2020 16:00,6/3/2020 13:53,,5/27/2020 16:00,No,Yes,Jennifer
336329,9/23/2020 16:43,Quote/Apostrophe Key Issue-Asus C214MA,Normal,Chromebook,Chromebook,Other,Closed,9/24/2020 15:14,3/22/2021 16:43,,9/24/2020 15:14,No,Yes,Jennifer
424680,8/27/2021 20:00,Renweb,Normal,CCS Support,CCS Main,Email,Closed,8/30/2021 15:22,8/30/2021 20:00,,8/30/2021 15:22,No,Yes,Sherry
977795,3/18/2020 19:35,[CCS Helpdesk] Set up cellphone with Carmel Baptist caller id,Normal,CCS Support,CCS Main,Email,Closed,3/19/2020 14:13,3/21/2020 19:35,,3/19/2020 14:13,No,No,Sherry
205301,9/29/2020 11:40,[CCS Helpdesk] Printing,Normal,CCS Support,CCS Main,Email,Closed,12/8/2020 17:10,10/2/2020 11:40,,12/8/2020 17:10,No,Yes,Khrystal
557006,12/10/2020 16:43,Not printing again,Normal,CCS Support,CCS Main,Email,Closed,12/18/2020 15:56,12/13/2020 16:43,,12/18/2020 15:56,No,Yes,Khrystal
896396,1/28/2022 15:23,[CCS Helpdesk] Fwd: Monitor,Normal,Chromebook,CCS Main,Email,Resolved,1/28/2022 16:06,1/31/2022 15:23,,1/28/2022 16:06,No,Yes,Jamie
588680,3/1/2022 17:10,[CCS Helpdesk] Re: Monitor not working,Normal,CCS Support,CCS Main,Email,Closed,3/2/2022 17:03,3/4/2022 17:10,,3/2/2022 17:03,No,No,Sherry
110088,3/31/2022 13:00,Monitor out,Normal,CCS Support,CCS Main,Email,Closed,8/22/2022 18:25,4/3/2022 13:00,,8/22/2022 18:25,No,Yes,Khrystal
922582,3/18/2020 19:35,[CCS Helpdesk] phone number list,Normal,CCS Support,CCS Main,Email,Closed,3/19/2020 14:13,3/21/2020 19:35,,3/19/2020 14:13,No,No,Sherry
393526,7/20/2021 21:14,[CCS Helpdesk] Fwd: Load ACST client for a MAC,Normal,CCS Support,CCS Main,Email,Closed,7/22/2021 18:44,7/23/2021 21:14,,7/22/2021 18:44,No,Yes,Jamie
671986,3/18/2020 19:55,Caller ID,Normal,CBC Support,CBC Main,Email,Closed,3/19/2020 14:13,3/21/2020 19:55,,3/19/2020 14:13,No,No,Sherry
530449,7/6/2021 16:40,Re: Set Up for New Machines,Normal,CBC Support,CBC Main,Email,Closed,7/20/2021 21:15,7/9/2021 16:40,,7/20/2021 21:15,No,Yes,Sherry
433414,3/18/2020 20:55,Cell Phone CBC Caller ID,Normal,CBC Support,CBC Main,Email,Closed,3/19/2020 14:14,3/21/2020 20:55,,3/19/2020 14:14,No,No,Sherry
322364,3/19/2020 0:05,cell phone registration,Normal,CBC Support,CBC Main,Email,Closed,3/19/2020 14:14,3/22/2020 0:05,,3/19/2020 14:14,No,No,Sherry
641684,8/9/2022 14:25,Your new macbook is here,Normal,Ongoing_Projects,CBC Main,Email,Closed,8/22/2022 20:21,8/12/2022 14:25,,8/22/2022 20:21,No,No,Sherry
859547,3/19/2020 0:40,[CCS Helpdesk] Cleaning videos,Normal,CCS Support,CCS Main,Email,Closed,3/19/2020 16:59,3/22/2020 0:40,,3/19/2020 16:59,No,Yes,Jamie
632368,4/2/2020 12:05,Question about CCS e-mail,Normal,CCS Support,CCS Main,Email,Closed,4/2/2020 16:28,4/5/2020 12:05,,4/2/2020 16:28,No,Yes,Khrystal
172438,4/6/2020 19:40,[CCS Helpdesk] Accessing videos,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Closed,4/7/2020 17:49,4/9/2020 19:40,,4/7/2020 17:49,No,No,Sherry
479748,4/17/2020 13:55,Fwd: Whitelisting a video,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Closed,4/21/2020 12:46,4/20/2020 13:55,,4/21/2020 12:46,No,Yes,Khrystal
262811,4/17/2020 15:55,Videos to clear,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Closed,4/20/2020 15:15,4/20/2020 15:55,,4/20/2020 15:15,No,Yes,Khrystal
868533,4/27/2020 18:30,Whitelisting videos,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Closed,4/30/2020 12:35,4/30/2020 18:30,,4/30/2020 12:35,No,Yes,Jamie
880459,4/29/2020 13:57,Bible Videos for Whitelisting,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Resolved,4/30/2020 13:03,5/2/2020 13:57,,4/30/2020 13:03,No,Yes,Jamie
651885,3/19/2020 12:50,cell number 704 607 4185,Normal,Wee School Department,WEE School Issues,Email,Closed,3/19/2020 14:15,3/22/2020 12:50,,3/19/2020 14:15,No,No,Sherry
528963,6/15/2020 14:33,Files on desktop/laptop,Normal,CBC Support,CBC Main,Phone,Closed,6/23/2020 14:16,6/18/2020 14:33,,6/23/2020 14:16,No,No,Sherry
645375,4/6/2022 15:50,WEEschool Teacher computer cannot print,Normal,CBC Support,WEE School Issues,Phone,Closed,4/6/2022 18:35,4/9/2022 15:50,,4/6/2022 18:35,No,Yes,Khrystal
680619,3/19/2020 14:40,Calling from my cell phone,Normal,CBC Support,CBC Main,Email,Closed,3/19/2020 14:41,3/22/2020 14:40,,3/19/2020 14:41,No,No,Sherry
587181,3/19/2020 15:30,mobile number,Normal,CBC Support,CBC Main,Email,Closed,3/19/2020 15:38,3/22/2020 15:30,,3/19/2020 15:38,No,No,Sherry
633054,3/19/2020 16:40,[CCS Helpdesk] Joshua Rush,Normal,CCS Support,CCS Main,Email,Closed,3/19/2020 17:10,3/22/2020 16:40,,3/19/2020 17:10,No,Yes,Jennifer
673877,3/19/2020 20:05,[CCS Helpdesk] White List You Tube Video,Normal,CCS Support,CCS Main,Email,Closed,3/25/2020 13:15,3/22/2020 20:05,,3/20/2020 12:14,No,No,Khrystal
498361,3/24/2020 18:05,[CCS Helpdesk] You Tube Vidoes: Can You White List Please? Thank you!,Normal,CCS Support,CCS Main,Email,Closed,3/25/2020 12:54,3/27/2020 18:05,,3/25/2020 12:54,No,Yes,Jamie
395771,5/7/2020 15:49,5A-Haan CB - Camera Not Working - HP 11 G5,Normal,Chromebook,Chromebook,Other,Closed,5/29/2020 16:11,11/3/2020 15:49,,5/29/2020 16:11,No,Yes,Jennifer
811674,8/6/2021 16:30,[CCS Helpdesk] Missy Miles: Access Google Classroom,Normal,CCS Support,CCS Main,Email,Closed,8/10/2021 19:06,8/9/2021 16:30,,8/10/2021 19:06,No,No,Sherry
147523,3/20/2020 1:05,[CCS Helpdesk] email questions for borrowed Chromebook,Normal,Chromebook,Chromebook,Email,Closed,3/20/2020 15:00,3/27/2020 1:05,,3/20/2020 15:00,No,Yes,Khrystal
266096,3/23/2020 2:30,[CCS Helpdesk] more questions :P,Normal,Chromebook,Chromebook,Email,Closed,3/23/2020 21:38,3/30/2020 2:30,,3/23/2020 21:38,No,Yes,Sherry
666687,4/8/2020 13:35,Question,Normal,Chromebook,Chromebook,Email,Closed,4/20/2020 11:46,4/15/2020 13:35,,4/20/2020 11:46,No,Yes,Khrystal
271153,3/20/2020 11:55,[CCS Helpdesk] Beckett Nixon 1st Grade - chromebook password,Normal,CCS Support,CCS Main,Email,Closed,3/20/2020 12:58,3/23/2020 11:55,,3/20/2020 12:58,No,Yes,Khrystal
304752,4/20/2020 12:26,[CCS Helpdesk] Beckett Nixon - Dickinson 1st  Chromebook,Normal,CCS Support,CCS Main,Email,Closed,4/20/2020 12:27,4/23/2020 12:26,,4/20/2020 12:27,No,Yes,Khrystal
686722,4/20/2020 12:26,[CCS Helpdesk] Beckett Nixon - Dickinson 1st  Chromebook,Normal,CCS Support,CCS Main,Email,Closed,4/20/2020 12:38,4/23/2020 12:26,,4/20/2020 12:38,No,Yes,Khrystal
983386,9/4/2020 1:40,Vanderberry - 2nd Grade - Beckett Nixon chromebook,Normal,CCS Support,Chromebook,Email,Closed,9/4/2020 12:17,9/11/2020 1:40,,9/4/2020 12:17,No,Yes,Sherry
288201,3/20/2020 14:40,[CCS Helpdesk] Cell Numer,Normal,CCS Support,CCS Main,Email,Closed,3/20/2020 14:45,3/23/2020 14:40,,3/20/2020 14:45,No,No,Sherry
